"BehaviorSpace results (NetLogo 6.0.4)"
"Sugarscape 1 Immediate Growback.nlogo"
"CW2"
"02/13/2019 17:30:32:121 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","visualization","initial-population","[step]","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","mean [sugar] of turtles","mean [psugar] of patches"
"184","color-agents-by-metabolism","950","11","725","3.60551724137931","2.1986206896551725","21.27448275862069","1.054"
"188","color-agents-by-metabolism","950","0","950","3.534736842105263","2.468421052631579","14.657894736842104","1.8488"
"186","color-agents-by-metabolism","950","6","839","3.622169249106079","2.3170441001191895","16.749702026221694","1"
"183","color-agents-by-metabolism","950","12","692","3.611271676300578","2.1184971098265897","23.44364161849711","1.0644"
"182","color-agents-by-metabolism","950","23","613","3.686786296900489","2.0179445350734095","35.55954323001631","1.1212"
"185","color-agents-by-metabolism","950","7","803","3.5541718555417185","2.2291407222914073","18.155666251556664","1.0068"
"181","color-agents-by-metabolism","950","23","593","3.8381112984822936","2.0505902192242833","33.989881956155145","1.1532"
"184","color-agents-by-metabolism","950","12","702","3.6253561253561255","2.1695156695156697","22.505698005698004","1.0632"
"187","color-agents-by-metabolism","950","3","915","3.4918032786885247","2.484153005464481","14.689617486338797","0.9724"
"182","color-agents-by-metabolism","950","24","601","3.697171381031614","2","37.19467554076539","1.1316"
"183","color-agents-by-metabolism","950","13","680","3.6176470588235294","2.097058823529412","24.53529411764706","1.0788"
"181","color-agents-by-metabolism","950","24","584","3.8407534246575343","2.030821917808219","35.38184931506849","1.1596"
"186","color-agents-by-metabolism","950","7","808","3.6386138613861387","2.2747524752475248","17.60891089108911","1.0076"
"185","color-agents-by-metabolism","950","8","768","3.57421875","2.1783854166666665","19.369791666666668","1.0204"
"188","color-agents-by-metabolism","950","1","950","3.534736842105263","2.468421052631579","14.497894736842106","0.9716"
"184","color-agents-by-metabolism","950","13","690","3.636231884057971","2.1492753623188405","23.485507246376812","1.0784"
"182","color-agents-by-metabolism","950","25","592","3.697635135135135","1.9864864864864864","38.7195945945946","1.1408"
"187","color-agents-by-metabolism","950","4","889","3.4971878515185604","2.4476940382452193","15.028121484814399","0.9824"
"181","color-agents-by-metabolism","950","25","572","3.8286713286713288","2.0052447552447554","37.02797202797203","1.1676"
"183","color-agents-by-metabolism","950","14","672","3.619047619047619","2.0833333333333335","25.535714285714285","1.088"
"185","color-agents-by-metabolism","950","9","747","3.5903614457831323","2.1499330655957163","20.402945113788487","1.0388"
"186","color-agents-by-metabolism","950","8","776","3.6649484536082473","2.231958762886598","18.649484536082475","1.0216"
"188","color-agents-by-metabolism","950","2","936","3.5555555555555554","2.4465811965811968","14.61965811965812","0.952"
"184","color-agents-by-metabolism","950","14","686","3.638483965014577","2.1472303206997085","24.2332361516035","1.088"
"182","color-agents-by-metabolism","950","26","592","3.697635135135135","1.9864864864864864","39.695945945945944","1.1472"
"181","color-agents-by-metabolism","950","26","572","3.8286713286713288","2.0052447552447554","37.95629370629371","1.1776"
"187","color-agents-by-metabolism","950","5","858","3.4825174825174825","2.4055944055944054","15.553613053613054","0.9928"
"183","color-agents-by-metabolism","950","15","661","3.632375189107413","2.066565809379728","26.692889561270803","1.0952"
"185","color-agents-by-metabolism","950","10","734","3.592643051771117","2.1321525885558583","21.303814713896458","1.05"
"186","color-agents-by-metabolism","950","9","748","3.679144385026738","2.1911764705882355","19.764705882352942","1.038"
"182","color-agents-by-metabolism","950","27","592","3.697635135135135","1.9864864864864864","40.6722972972973","1.1472"
"184","color-agents-by-metabolism","950","15","674","3.6468842729970326","2.1409495548961424","25.292284866468844","1.0904"
"181","color-agents-by-metabolism","950","27","572","3.8286713286713288","2.0052447552447554","38.88461538461539","1.1776"
"188","color-agents-by-metabolism","950","3","907","3.5832414553472987","2.412348401323043","15.059536934950385","0.95"
"183","color-agents-by-metabolism","950","16","658","3.629179331306991","2.059270516717325","27.56838905775076","1.104"
"187","color-agents-by-metabolism","950","6","822","3.5","2.3600973236009732","16.313868613138688","1.0064"
"186","color-agents-by-metabolism","950","10","734","3.688010899182561","2.1634877384196187","20.62125340599455","1.0544"
"184","color-agents-by-metabolism","950","16","667","3.653673163418291","2.1349325337331333","26.211394302848575","1.0972"
"185","color-agents-by-metabolism","950","11","721","3.603328710124827","2.1123439667128987","22.271844660194176","1.058"
"183","color-agents-by-metabolism","950","17","650","3.6276923076923078","2.0476923076923077","28.675384615384615","1.1072"
"188","color-agents-by-metabolism","950","4","891","3.5982042648709314","2.393939393939394","15.38047138047138","0.9612"
"187","color-agents-by-metabolism","950","7","795","3.543396226415094","2.3308176100628932","17.051572327044024","1.0212"
"184","color-agents-by-metabolism","950","17","660","3.662121212121212","2.125757575757576","27.16060606060606","1.102"
"186","color-agents-by-metabolism","950","11","712","3.707865168539326","2.1320224719101124","21.796348314606742","1.0628"
"185","color-agents-by-metabolism","950","12","709","3.620592383638928","2.0916784203102963","23.273624823695346","1.0652"
"183","color-agents-by-metabolism","950","18","643","3.6236391912908243","2.0388802488335926","29.776049766718508","1.1136"
"189","color-agents-by-metabolism","950","0","950","3.468421052631579","2.491578947368421","15.466315789473684","1.8488"
"187","color-agents-by-metabolism","950","8","761","3.566360052562418","2.2812089356110383","18.07490144546649","1.036"
"188","color-agents-by-metabolism","950","5","860","3.605813953488372","2.359302325581395","16.046511627906977","0.9656"
"186","color-agents-by-metabolism","950","12","693","3.72005772005772","2.093795093795094","22.992784992784994","1.0776"
"185","color-agents-by-metabolism","950","13","691","3.625180897250362","2.0680173661360346","24.552821997105642","1.0724"
"184","color-agents-by-metabolism","950","18","651","3.672811059907834","2.1059907834101383","28.228878648233486","1.1072"
"190","color-agents-by-metabolism","950","0","950","3.5157894736842104","2.471578947368421","14.951578947368422","1.8488"
"183","color-agents-by-metabolism","950","19","637","3.6263736263736264","2.0298273155416013","30.86342229199372","1.1188"
"186","color-agents-by-metabolism","950","13","672","3.7291666666666665","2.0580357142857144","24.386904761904763","1.0912"
"185","color-agents-by-metabolism","950","14","681","3.618208516886931","2.0499265785609397","25.625550660792953","1.0832"
"189","color-agents-by-metabolism","950","1","950","3.468421052631579","2.491578947368421","15.295789473684211","0.9668"
"188","color-agents-by-metabolism","950","6","830","3.6240963855421686","2.330120481927711","16.808433734939758","0.98"
"183","color-agents-by-metabolism","950","20","633","3.6287519747235386","2.0268562401263823","31.87993680884676","1.1236"
"184","color-agents-by-metabolism","950","19","638","3.670846394984326","2.084639498432602","29.5282131661442","1.1156"
"187","color-agents-by-metabolism","950","9","734","3.55858310626703","2.250681198910082","19.095367847411445","1.0532"
"190","color-agents-by-metabolism","950","1","950","3.5157894736842104","2.471578947368421","14.818947368421053","0.96"
"185","color-agents-by-metabolism","950","15","675","3.625185185185185","2.042962962962963","26.59259259259259","1.0908"
"186","color-agents-by-metabolism","950","14","661","3.7276853252647504","2.0393343419062027","25.514372163388806","1.1048"
"183","color-agents-by-metabolism","950","21","627","3.6347687400318978","2.025518341307815","33.02232854864434","1.1256"
"188","color-agents-by-metabolism","950","7","799","3.65081351689612","2.291614518147685","17.734668335419276","0.9968"
"189","color-agents-by-metabolism","950","2","944","3.4745762711864407","2.4841101694915255","15.274364406779661","0.9492"
"184","color-agents-by-metabolism","950","20","629","3.675675675675676","2.069952305246423","30.710651828298886","1.1256"
"187","color-agents-by-metabolism","950","10","715","3.565034965034965","2.2223776223776226","20.034965034965033","1.0676"
"185","color-agents-by-metabolism","950","16","666","3.62012012012012","2.033033033033033","27.71171171171171","1.0948"
"186","color-agents-by-metabolism","950","15","651","3.738863287250384","2.0276497695852536","26.657450076804917","1.114"
"183","color-agents-by-metabolism","950","22","621","3.6457326892109503","2.0161030595813205","34.19806763285024","1.128"
"190","color-agents-by-metabolism","950","2","939","3.5186368477103303","2.4547390841320555","14.906283280085198","0.9444"
"184","color-agents-by-metabolism","950","21","620","3.682258064516129","2.053225806451613","31.941935483870967","1.1332"
"188","color-agents-by-metabolism","950","8","777","3.667953667953668","2.256113256113256","18.585585585585587","1.0124"
"189","color-agents-by-metabolism","950","3","921","3.484256243213898","2.454940282301846","15.575461454940282","0.9468"
"187","color-agents-by-metabolism","950","11","693","3.5743145743145743","2.1832611832611835","21.158730158730158","1.0796"
"186","color-agents-by-metabolism","950","16","643","3.7325038880248833","2.0077760497667185","27.766718506998444","1.1208"
"183","color-agents-by-metabolism","950","23","612","3.6470588235294117","1.9983660130718954","35.580065359477125","1.1328"
"185","color-agents-by-metabolism","950","17","658","3.6261398176291793","2.0303951367781155","28.832826747720365","1.1008"
"184","color-agents-by-metabolism","950","22","613","3.6835236541598695","2.035889070146819","33.11908646003263","1.1404"
"190","color-agents-by-metabolism","950","3","917","3.5343511450381677","2.4285714285714284","15.238822246455834","0.9432"
"188","color-agents-by-metabolism","950","9","764","3.6727748691099475","2.230366492146597","19.308900523560208","1.026"
"183","color-agents-by-metabolism","950","24","606","3.6386138613861387","1.9834983498349834","36.834983498349835","1.1408"
"187","color-agents-by-metabolism","950","12","672","3.6026785714285716","2.150297619047619","22.376488095238095","1.096"
"186","color-agents-by-metabolism","950","17","635","3.730708661417323","1.9921259842519685","28.91968503937008","1.1284"
"189","color-agents-by-metabolism","950","4","901","3.507214206437292","2.432852386237514","15.915649278579357","0.954"
"185","color-agents-by-metabolism","950","18","652","3.624233128834356","2.01840490797546","29.901840490797547","1.1048"
"184","color-agents-by-metabolism","950","23","598","3.697324414715719","2.0050167224080266","34.7943143812709","1.1476"
"190","color-agents-by-metabolism","950","4","893","3.5453527435610304","2.395296752519597","15.685330347144458","0.9512"
"188","color-agents-by-metabolism","950","10","740","3.6986486486486485","2.1986486486486485","20.386486486486486","1.0356"
"183","color-agents-by-metabolism","950","25","594","3.653198653198653","1.9562289562289563","38.513468013468014","1.146"
"187","color-agents-by-metabolism","950","13","659","3.622154779969651","2.1320182094081943","23.44309559939302","1.1092"
"185","color-agents-by-metabolism","950","19","641","3.625585023400936","1.9968798751950079","31.241809672386896","1.1104"
"186","color-agents-by-metabolism","950","18","630","3.7365079365079366","1.992063492063492","29.976190476190474","1.1344"
"184","color-agents-by-metabolism","950","24","590","3.7152542372881356","1.988135593220339","36.150847457627115","1.1604"
"189","color-agents-by-metabolism","950","5","875","3.5131428571428573","2.406857142857143","16.44457142857143","0.9584"
"183","color-agents-by-metabolism","950","26","594","3.653198653198653","1.9562289562289563","39.46969696969697","1.1568"
"188","color-agents-by-metabolism","950","11","727","3.7262723521320495","2.18707015130674","21.264099037138926","1.0492"
"185","color-agents-by-metabolism","950","20","630","3.6333333333333333","1.9730158730158731","32.64920634920635","1.1196"
"190","color-agents-by-metabolism","950","5","871","3.568312284730195","2.367393800229621","16.191733639494835","0.9596"
"184","color-agents-by-metabolism","950","25","586","3.71160409556314","1.9863481228668942","37.30204778156997","1.1676"
"187","color-agents-by-metabolism","950","14","649","3.6348228043143296","2.1186440677966103","24.459167950693374","1.1168"
"186","color-agents-by-metabolism","950","19","627","3.7432216905901115","1.985645933014354","30.960127591706538","1.136"
"189","color-agents-by-metabolism","950","6","844","3.5319905213270144","2.3720379146919433","17.16350710900474","0.9724"
"183","color-agents-by-metabolism","950","27","594","3.653198653198653","1.9562289562289563","40.425925925925924","1.1568"
"184","color-agents-by-metabolism","950","26","586","3.71160409556314","1.9863481228668942","38.21331058020478","1.1696"
"185","color-agents-by-metabolism","950","21","622","3.6334405144694535","1.9614147909967845","33.959807073954984","1.13"
"188","color-agents-by-metabolism","950","12","701","3.7261055634807416","2.1469329529243937","22.61626248216833","1.0564"
"186","color-agents-by-metabolism","950","20","620","3.746774193548387","1.9693548387096773","32.16451612903226","1.1388"
"190","color-agents-by-metabolism","950","6","843","3.597864768683274","2.32858837485172","16.92170818505338","0.9696"
"187","color-agents-by-metabolism","950","15","641","3.639625585023401","2.1107644305772233","25.443057722308893","1.1248"
"184","color-agents-by-metabolism","950","27","586","3.71160409556314","1.9863481228668942","39.12457337883959","1.1696"
"188","color-agents-by-metabolism","950","13","684","3.736842105263158","2.124269005847953","23.821637426900583","1.0732"
"189","color-agents-by-metabolism","950","7","815","3.5680981595092023","2.3325153374233127","17.98036809815951","0.9892"
"186","color-agents-by-metabolism","950","21","614","3.744299674267101","1.9592833876221498","33.35342019543974","1.1456"
"187","color-agents-by-metabolism","950","16","632","3.634493670886076","2.0933544303797467","26.50632911392405","1.1304"
"185","color-agents-by-metabolism","950","22","614","3.6368078175895766","1.9429967426710097","35.31921824104234","1.1356"
"190","color-agents-by-metabolism","950","7","819","3.5982905982905984","2.293040293040293","17.691086691086692","0.9804"
"188","color-agents-by-metabolism","950","14","672","3.7395833333333335","2.1011904761904763","24.93154761904762","1.0836"
"186","color-agents-by-metabolism","950","22","601","3.735440931780366","1.9251247920133112","34.978369384359404","1.1504"
"189","color-agents-by-metabolism","950","8","783","3.577266922094508","2.286079182630907","19.001277139208174","1.0056"
"187","color-agents-by-metabolism","950","17","619","3.64297253634895","2.0678513731825525","27.794830371567045","1.1384"
"185","color-agents-by-metabolism","950","23","604","3.6556291390728477","1.9221854304635762","36.852649006622514","1.1424"
"191","color-agents-by-metabolism","1000","0","1000","3.57","2.497","15.268","1.8488"
"190","color-agents-by-metabolism","950","8","790","3.630379746835443","2.251898734177215","18.69746835443038","0.9924"
"188","color-agents-by-metabolism","950","15","663","3.742081447963801","2.085972850678733","25.984917043740573","1.0944"
"186","color-agents-by-metabolism","950","23","594","3.742424242424242","1.9208754208754208","36.32828282828283","1.1632"
"187","color-agents-by-metabolism","950","18","607","3.6655683690280068","2.057660626029654","29.116968698517297","1.1492"
"185","color-agents-by-metabolism","950","24","596","3.651006711409396","1.9093959731543624","38.3255033557047","1.1512"
"189","color-agents-by-metabolism","950","9","767","3.588005215123859","2.2672750977835725","19.775749674054758","1.0216"
"192","color-agents-by-metabolism","1000","0","1000","3.497","2.512","15.171","1.8488"
"190","color-agents-by-metabolism","950","9","768","3.6315104166666665","2.2200520833333335","19.670572916666668","1.0064"
"188","color-agents-by-metabolism","950","16","656","3.7423780487804876","2.0792682926829267","27.004573170731707","1.1008"
"186","color-agents-by-metabolism","950","24","581","3.7435456110154903","1.9001721170395869","38.111876075731494","1.1668"
"185","color-agents-by-metabolism","950","25","585","3.6444444444444444","1.8974358974358974","40.05811965811966","1.1568"
"187","color-agents-by-metabolism","950","19","594","3.664983164983165","2.037037037037037","30.565656565656564","1.1564"
"191","color-agents-by-metabolism","1000","1","1000","3.57","2.497","15.059","0.9336"
"189","color-agents-by-metabolism","950","10","748","3.5989304812834226","2.2540106951871657","20.696524064171122","1.0288"
"185","color-agents-by-metabolism","950","26","585","3.6444444444444444","1.8974358974358974","41.08888888888889","1.1636"
"186","color-agents-by-metabolism","950","25","572","3.734265734265734","1.881118881118881","39.72202797202797","1.176"
"188","color-agents-by-metabolism","950","17","651","3.7419354838709675","2.0691244239631335","27.973886328725037","1.1048"
"187","color-agents-by-metabolism","950","20","588","3.685374149659864","2.0357142857142856","31.722789115646258","1.166"
"190","color-agents-by-metabolism","950","10","751","3.648468708388815","2.1904127829560585","20.605858854860188","1.0212"
"192","color-agents-by-metabolism","1000","1","1000","3.497","2.512","14.945","0.9344"
"189","color-agents-by-metabolism","950","11","725","3.6013793103448277","2.216551724137931","21.830344827586206","1.038"
"187","color-agents-by-metabolism","950","21","582","3.689003436426117","2.029209621993127","32.914089347079035","1.1688"
"185","color-agents-by-metabolism","950","27","585","3.6444444444444444","1.8974358974358974","42.11965811965812","1.1636"
"186","color-agents-by-metabolism","950","26","572","3.734265734265734","1.881118881118881","40.75","1.1832"
"191","color-agents-by-metabolism","1000","2","992","3.5715725806451615","2.4858870967741935","15.02116935483871","0.9164"
"188","color-agents-by-metabolism","950","18","640","3.753125","2.053125","29.2390625","1.1092"
"190","color-agents-by-metabolism","950","11","738","3.644986449864499","2.1707317073170733","21.501355013550135","1.0348"
"189","color-agents-by-metabolism","950","12","709","3.619181946403385","2.1974612129760227","22.86459802538787","1.054"
"186","color-agents-by-metabolism","950","27","572","3.734265734265734","1.881118881118881","41.77797202797203","1.1832"
"192","color-agents-by-metabolism","1000","2","986","3.5121703853955375","2.493914807302231","14.977687626774848","0.918"
"187","color-agents-by-metabolism","950","22","578","3.6937716262975777","2.0224913494809686","34.022491349480966","1.1728"
"188","color-agents-by-metabolism","950","19","633","3.7456556082148498","2.037914691943128","30.372827804107423","1.118"
"190","color-agents-by-metabolism","950","12","722","3.6634349030470914","2.149584487534626","22.549861495844876","1.0436"
"191","color-agents-by-metabolism","1000","3","965","3.6","2.454922279792746","15.330569948186529","0.9144"
"189","color-agents-by-metabolism","950","13","691","3.635311143270622","2.166425470332851","24.062228654124457","1.0624"
"187","color-agents-by-metabolism","950","23","568","3.711267605633803","2.005281690140845","35.524647887323944","1.176"
"192","color-agents-by-metabolism","1000","3","964","3.525933609958506","2.4636929460580914","15.21058091286307","0.9148"
"188","color-agents-by-metabolism","950","20","624","3.7596153846153846","2.0240384615384617","31.645833333333332","1.1244"
"190","color-agents-by-metabolism","950","13","709","3.6600846262341324","2.1283497884344147","23.585331452750353","1.0536"
"191","color-agents-by-metabolism","1000","4","936","3.6367521367521367","2.425213675213675","15.772435897435898","0.924"
"189","color-agents-by-metabolism","950","14","679","3.642120765832106","2.14580265095729","25.131075110456553","1.0752"
"187","color-agents-by-metabolism","950","24","563","3.714031971580817","1.9928952042628774","36.770870337477795","1.1836"
"193","color-agents-by-metabolism","1000","0","1000","3.552","2.487","14.683","1.8488"
"188","color-agents-by-metabolism","950","21","619","3.75767366720517","2.0210016155088852","32.76090468497577","1.1308"
"192","color-agents-by-metabolism","1000","4","945","3.5291005291005293","2.4380952380952383","15.47936507936508","0.9212"
"190","color-agents-by-metabolism","950","14","698","3.663323782234957","2.1103151862464182","24.607449856733524","1.0636"
"194","color-agents-by-metabolism","1000","0","1000","3.582","2.523","14.733","1.8488"
"187","color-agents-by-metabolism","950","25","555","3.720720720720721","1.9747747747747748","38.255855855855856","1.188"
"189","color-agents-by-metabolism","950","15","668","3.645209580838323","2.1302395209580838","26.221556886227546","1.0852"
"191","color-agents-by-metabolism","1000","5","910","3.6538461538461537","2.3945054945054944","16.263736263736263","0.9316"
"188","color-agents-by-metabolism","950","22","609","3.7471264367816093","2.0016420361247946","34.18226600985221","1.1332"
"193","color-agents-by-metabolism","1000","1","1000","3.552","2.487","14.485","0.9332"
"190","color-agents-by-metabolism","950","15","689","3.671988388969521","2.100145137880987","25.6066763425254","1.0728"
"187","color-agents-by-metabolism","950","26","555","3.720720720720721","1.9747747747747748","39.22522522522522","1.1952"
"192","color-agents-by-metabolism","1000","5","916","3.5436681222707422","2.4072052401746724","15.97707423580786","0.9292"
"189","color-agents-by-metabolism","950","16","657","3.6423135464231353","2.1095890410958904","27.36986301369863","1.0932"
"188","color-agents-by-metabolism","950","23","600","3.7533333333333334","1.9983333333333333","35.61","1.1416"
"194","color-agents-by-metabolism","1000","1","1000","3.582","2.523","14.556","0.9104"
"191","color-agents-by-metabolism","1000","6","874","3.65675057208238","2.347826086956522","17.05949656750572","0.9416"
"187","color-agents-by-metabolism","950","27","555","3.720720720720721","1.9747747747747748","40.1945945945946","1.1952"
"189","color-agents-by-metabolism","950","17","648","3.6512345679012346","2.1003086419753085","28.49074074074074","1.1024"
"190","color-agents-by-metabolism","950","16","679","3.665684830633284","2.0810014727540502","26.686303387334316","1.0792"
"188","color-agents-by-metabolism","950","24","591","3.751269035532995","1.9780033840947546","37.09644670050761","1.146"
"192","color-agents-by-metabolism","1000","6","880","3.5613636363636365","2.359090909090909","16.72159090909091","0.9432"
"193","color-agents-by-metabolism","1000","2","989","3.5611729019211324","2.470171890798787","14.517694641051568","0.9092"
"189","color-agents-by-metabolism","950","18","638","3.6598746081504703","2.0815047021943576","29.703761755485893","1.1088"
"188","color-agents-by-metabolism","950","25","583","3.765008576329331","1.967409948542024","38.57804459691252","1.1544"
"190","color-agents-by-metabolism","950","17","672","3.6651785714285716","2.0729166666666665","27.69047619047619","1.0884"
"194","color-agents-by-metabolism","1000","2","994","3.585513078470825","2.515090543259557","14.5261569416499","0.8888"
"191","color-agents-by-metabolism","1000","7","852","3.674882629107981","2.3262910798122065","17.715962441314552","0.9584"
"192","color-agents-by-metabolism","1000","7","846","3.57919621749409","2.3156028368794326","17.580378250591018","0.9632"
"189","color-agents-by-metabolism","950","19","631","3.6481774960380347","2.0776545166402536","30.827258320126784","1.1172"
"188","color-agents-by-metabolism","950","26","583","3.765008576329331","1.967409948542024","39.56432246998285","1.16"
"193","color-agents-by-metabolism","1000","3","964","3.574688796680498","2.445020746887967","14.822614107883817","0.9064"
"190","color-agents-by-metabolism","950","18","664","3.6626506024096384","2.0647590361445785","28.76957831325301","1.0936"
"194","color-agents-by-metabolism","1000","3","973","3.5981500513874614","2.492291880781089","14.762589928057555","0.886"
"191","color-agents-by-metabolism","1000","8","819","3.686202686202686","2.275946275946276","18.716727716727718","0.9684"
"189","color-agents-by-metabolism","950","20","619","3.665589660743134","2.0549273021001615","32.24717285945073","1.1208"
"192","color-agents-by-metabolism","1000","8","825","3.601212121212121","2.2896969696969696","18.30181818181818","0.9796"
"188","color-agents-by-metabolism","950","27","583","3.765008576329331","1.967409948542024","40.550600343053176","1.16"
"190","color-agents-by-metabolism","950","19","654","3.6559633027522938","2.05045871559633","29.978593272171253","1.0992"
"195","color-agents-by-metabolism","1000","0","1000","3.528","2.454","15.028","1.8488"
"193","color-agents-by-metabolism","1000","4","947","3.5807814149947204","2.4276663146779303","15.083421330517423","0.9124"
"189","color-agents-by-metabolism","950","21","610","3.675409836065574","2.044262295081967","33.57704918032787","1.1316"
"191","color-agents-by-metabolism","1000","9","802","3.701995012468828","2.2531172069825436","19.481296758104737","0.9896"
"194","color-agents-by-metabolism","1000","4","948","3.6234177215189876","2.4630801687763713","15.129746835443038","0.8956"
"192","color-agents-by-metabolism","1000","9","799","3.6270337922403004","2.25657071339174","19.23153942428035","0.9904"
"190","color-agents-by-metabolism","950","20","649","3.6548536209553157","2.041602465331279","31.003081664098612","1.1064"
"189","color-agents-by-metabolism","950","22","606","3.6732673267326734","2.037953795379538","34.67326732673267","1.138"
"191","color-agents-by-metabolism","1000","10","788","3.6928934010152283","2.236040609137056","20.237309644670052","0.9984"
"195","color-agents-by-metabolism","1000","1","1000","3.528","2.454","14.896","0.92"
"193","color-agents-by-metabolism","1000","5","907","3.595369349503859","2.3803748621830207","15.798235942668137","0.9196"
"192","color-agents-by-metabolism","1000","10","771","3.657587548638132","2.223086900129702","20.329442282749675","1.006"
"190","color-agents-by-metabolism","950","21","642","3.660436137071651","2.0358255451713396","32.15264797507788","1.1104"
"194","color-agents-by-metabolism","1000","5","915","3.639344262295082","2.425136612021858","15.72568306010929","0.9044"
"189","color-agents-by-metabolism","950","23","595","3.6773109243697477","2.0100840336134453","36.21176470588235","1.1412"
"191","color-agents-by-metabolism","1000","11","765","3.708496732026144","2.2104575163398694","21.305882352941175","1.006"
"190","color-agents-by-metabolism","950","22","630","3.642857142857143","2.011111111111111","33.6031746031746","1.1148"
"193","color-agents-by-metabolism","1000","6","879","3.6120591581342434","2.346985210466439","16.444823663253697","0.9404"
"192","color-agents-by-metabolism","1000","11","751","3.6604527296937417","2.195739014647137","21.343541944074566","1.0228"
"196","color-agents-by-metabolism","1000","0","1000","3.489","2.519","15.068","1.8488"
"189","color-agents-by-metabolism","950","24","583","3.677530017152659","1.9845626072041167","37.895368782161235","1.1516"
"195","color-agents-by-metabolism","1000","2","992","3.533266129032258","2.442540322580645","14.928427419354838","0.9044"
"194","color-agents-by-metabolism","1000","6","886","3.659142212189616","2.3905191873589167","16.36568848758465","0.9224"
"190","color-agents-by-metabolism","950","23","617","3.658022690437601","1.9918962722852511","35.188006482982175","1.1256"
"191","color-agents-by-metabolism","1000","12","750","3.7133333333333334","2.1813333333333333","22.254666666666665","1.0172"
"192","color-agents-by-metabolism","1000","12","724","3.6947513812154695","2.1519337016574585","22.68232044198895","1.0356"
"189","color-agents-by-metabolism","950","25","566","3.706713780918728","1.96113074204947","40.024734982332156","1.1616"
"193","color-agents-by-metabolism","1000","7","844","3.6338862559241707","2.3056872037914693","17.35781990521327","0.9564"
"195","color-agents-by-metabolism","1000","3","964","3.5570539419087135","2.408713692946058","15.321576763485478","0.9044"
"196","color-agents-by-metabolism","1000","1","1000","3.489","2.519","14.803","0.9472"
"190","color-agents-by-metabolism","950","24","607","3.658978583196046","1.9670510708401976","36.68204283360791","1.1352"
"194","color-agents-by-metabolism","1000","7","859","3.6833527357392315","2.3550640279394646","17.08614668218859","0.9356"
"189","color-agents-by-metabolism","950","26","566","3.706713780918728","1.96113074204947","41.04770318021201","1.1732"
"192","color-agents-by-metabolism","1000","13","709","3.706629055007052","2.1269393511988715","23.77574047954866","1.0548"
"191","color-agents-by-metabolism","1000","13","734","3.7275204359673024","2.1634877384196187","23.314713896457764","1.0284"
"193","color-agents-by-metabolism","1000","8","825","3.6557575757575758","2.2775757575757574","18.07151515151515","0.9712"
"190","color-agents-by-metabolism","950","25","601","3.6589018302828618","1.9550748752079867","37.988352745424294","1.1452"
"196","color-agents-by-metabolism","1000","2","992","3.494959677419355","2.5080645161290325","14.696572580645162","0.9328"
"195","color-agents-by-metabolism","1000","4","939","3.5708200212992547","2.3759318423855165","15.766773162939296","0.9124"
"189","color-agents-by-metabolism","950","27","566","3.706713780918728","1.96113074204947","42.07067137809187","1.1732"
"194","color-agents-by-metabolism","1000","8","826","3.681598062953995","2.314769975786925","18.050847457627118","0.9516"
"192","color-agents-by-metabolism","1000","14","695","3.7179856115107914","2.1093525179856116","24.906474820143885","1.0644"
"191","color-agents-by-metabolism","1000","14","727","3.722145804676754","2.155433287482806","24.141678129298487","1.0384"
"190","color-agents-by-metabolism","950","26","601","3.6589018302828618","1.9550748752079867","38.940099833610645","1.15"
"193","color-agents-by-metabolism","1000","9","795","3.671698113207547","2.2364779874213836","19.138364779874212","0.9808"
"196","color-agents-by-metabolism","1000","3","958","3.5187891440501042","2.477035490605428","15.04384133611691","0.9308"
"192","color-agents-by-metabolism","1000","15","679","3.7260677466863035","2.085419734904271","26.18703976435935","1.074"
"195","color-agents-by-metabolism","1000","5","912","3.5921052631578947","2.3453947368421053","16.345394736842106","0.9208"
"194","color-agents-by-metabolism","1000","9","800","3.6975","2.27875","19.00125","0.9728"
"191","color-agents-by-metabolism","1000","15","717","3.7294281729428174","2.1408647140864714","25.099023709902372","1.044"
"190","color-agents-by-metabolism","950","27","601","3.6589018302828618","1.9550748752079867","39.891846921797004","1.15"
"193","color-agents-by-metabolism","1000","10","773","3.69987063389392","2.2134540750323417","20.139715394566622","0.998"
"192","color-agents-by-metabolism","1000","16","659","3.749620637329287","2.063732928679818","27.722306525037936","1.0872"
"191","color-agents-by-metabolism","1000","16","700","3.75","2.1285714285714286","26.361428571428572","1.052"
"195","color-agents-by-metabolism","1000","6","880","3.625","2.3034090909090907","17.130681818181817","0.9344"
"194","color-agents-by-metabolism","1000","10","775","3.7329032258064516","2.2529032258064516","20.04258064516129","0.9884"
"196","color-agents-by-metabolism","1000","4","939","3.542066027689031","2.4547390841320555","15.25346112886049","0.9412"
"197","color-agents-by-metabolism","1000","0","1000","3.463","2.522","15.118","1.8488"
"193","color-agents-by-metabolism","1000","11","752","3.7300531914893615","2.1835106382978724","21.210106382978722","1.012"
"192","color-agents-by-metabolism","1000","17","651","3.771121351766513","2.0506912442396312","28.846390168970814","1.1008"
"191","color-agents-by-metabolism","1000","17","689","3.7547169811320753","2.1175616835994195","27.473149492017416","1.0624"
"195","color-agents-by-metabolism","1000","7","854","3.6440281030444965","2.2704918032786887","17.92271662763466","0.9492"
