[run number],visualization,initial-population,[step],count turtles,mean [vision] of turtles,mean [metabolism] of turtles,mean [sugar] of turtles,mean [psugar] of patches
111,color-agents-by-metabolism,600,17,423,3.73522458628842,2.15839243498818,28.6052009456265,1.35
114,color-agents-by-metabolism,600,5,541,3.57855822550832,2.39001848428835,16.4454713493531,1.274
112,color-agents-by-metabolism,600,14,422,3.64454976303318,2.09952606635071,26.4905213270142,1.3624
117,color-agents-by-metabolism,600,1,600,3.52333333333333,2.44166666666667,14.6533333333333,1.2796
115,color-agents-by-metabolism,600,5,561,3.54723707664884,2.42602495543672,15.9536541889483,1.2688
116,color-agents-by-metabolism,600,3,585,3.52991452991453,2.49230769230769,15.0273504273504,1.2652
113,color-agents-by-metabolism,600,10,456,3.57456140350877,2.24780701754386,20.453947368421,1.3356
111,color-agents-by-metabolism,600,18,416,3.74759615384615,2.14423076923077,29.8581730769231,1.3552
110,color-agents-by-metabolism,550,19,377,3.69761273209549,2.04244031830239,33.1087533156499,1.394
114,color-agents-by-metabolism,600,6,525,3.60380952380952,2.35238095238095,17.2019047619048,1.2832
112,color-agents-by-metabolism,600,15,418,3.64114832535885,2.08612440191388,27.5023923444976,1.3676
117,color-agents-by-metabolism,600,2,597,3.53266331658291,2.43383584589615,14.7336683417085,1.2628
115,color-agents-by-metabolism,600,6,545,3.56146788990826,2.39266055045872,16.5669724770642,1.2744
113,color-agents-by-metabolism,600,11,448,3.59151785714286,2.22991071428571,21.3571428571429,1.3432
111,color-agents-by-metabolism,600,19,411,3.75425790754258,2.12895377128954,31.0194647201946,1.3608
116,color-agents-by-metabolism,600,4,566,3.53710247349823,2.46113074204947,15.547703180212,1.2684
110,color-agents-by-metabolism,550,20,372,3.72043010752688,2.03225806451613,34.489247311828,1.4016
112,color-agents-by-metabolism,600,16,412,3.64077669902913,2.06796116504854,28.6820388349515,1.3716
114,color-agents-by-metabolism,600,7,509,3.62082514734774,2.32220039292731,18.0726915520629,1.2908
113,color-agents-by-metabolism,600,12,435,3.60459770114943,2.20689655172414,22.5770114942529,1.3492
111,color-agents-by-metabolism,600,20,401,3.76309226932668,2.11471321695761,32.6234413965087,1.3656
115,color-agents-by-metabolism,600,7,523,3.59464627151052,2.35564053537285,17.4933078393881,1.2856
110,color-agents-by-metabolism,550,21,367,3.71934604904632,2.01907356948229,35.9209809264305,1.4052
117,color-agents-by-metabolism,600,3,577,3.55459272097054,2.39861351819757,15.315424610052,1.2584
116,color-agents-by-metabolism,600,5,548,3.57299270072993,2.42700729927007,16.1660583941606,1.2744
112,color-agents-by-metabolism,600,17,403,3.65508684863524,2.04714640198511,30.136476426799,1.3768
114,color-agents-by-metabolism,600,8,493,3.64300202839757,2.29411764705882,19.052738336714,1.3004
111,color-agents-by-metabolism,600,21,396,3.77272727272727,2.10353535353535,33.9015151515151,1.3724
113,color-agents-by-metabolism,600,13,426,3.62676056338028,2.19483568075117,23.6901408450704,1.3572
110,color-agents-by-metabolism,550,22,363,3.71900826446281,2.00826446280992,37.3030303030303,1.4092
115,color-agents-by-metabolism,600,8,507,3.64102564102564,2.33136094674556,18.3668639053254,1.294
112,color-agents-by-metabolism,600,18,394,3.65989847715736,2.03299492385787,31.6802030456853,1.384
117,color-agents-by-metabolism,600,4,565,3.54159292035398,2.3716814159292,15.7929203539823,1.266
116,color-agents-by-metabolism,600,6,526,3.59695817490494,2.38783269961977,17.0361216730038,1.2808
114,color-agents-by-metabolism,600,9,484,3.66735537190083,2.27685950413223,19.853305785124,1.3108
113,color-agents-by-metabolism,600,14,420,3.63809523809524,2.17619047619048,24.697619047619,1.3624
110,color-agents-by-metabolism,550,23,361,3.73130193905817,2.00554016620499,38.5124653739612,1.4124
111,color-agents-by-metabolism,600,22,390,3.78717948717949,2.09487179487179,35.3153846153846,1.3764
115,color-agents-by-metabolism,600,9,488,3.65573770491803,2.30737704918033,19.4754098360656,1.3024
116,color-agents-by-metabolism,600,7,510,3.60588235294118,2.35490196078431,17.8490196078431,1.2928
112,color-agents-by-metabolism,600,19,386,3.67875647668394,2.02072538860104,33.2331606217617,1.39
117,color-agents-by-metabolism,600,5,550,3.57272727272727,2.34181818181818,16.4272727272727,1.2708
113,color-agents-by-metabolism,600,15,412,3.65533980582524,2.15776699029126,25.876213592233,1.368
110,color-agents-by-metabolism,550,24,357,3.72549019607843,1.9859943977591,39.9635854341737,1.4136
111,color-agents-by-metabolism,600,23,382,3.79319371727749,2.07068062827225,36.9816753926702,1.3804
114,color-agents-by-metabolism,600,10,471,3.68365180467091,2.2484076433121,20.8895966029724,1.3176
115,color-agents-by-metabolism,600,10,478,3.63807531380753,2.28451882845188,20.3389121338912,1.312
110,color-agents-by-metabolism,550,25,352,3.73011363636364,1.97443181818182,41.5767045454546,1.418
112,color-agents-by-metabolism,600,20,382,3.68324607329843,2.00785340314136,34.5078534031414,1.3952
113,color-agents-by-metabolism,600,16,409,3.65036674816626,2.14914425427873,26.7897310513447,1.3748
116,color-agents-by-metabolism,600,8,496,3.63709677419355,2.33467741935484,18.6854838709677,1.3036
111,color-agents-by-metabolism,600,24,374,3.79144385026738,2.05080213903743,38.7433155080214,1.3872
117,color-agents-by-metabolism,600,6,533,3.5703564727955,2.30769230769231,17.2120075046904,1.2792
114,color-agents-by-metabolism,600,11,456,3.67763157894737,2.20614035087719,22.1293859649123,1.3264
112,color-agents-by-metabolism,600,21,379,3.68601583113456,2,35.7255936675462,1.3988
110,color-agents-by-metabolism,550,26,352,3.73011363636364,1.97443181818182,42.6363636363636,1.4216
115,color-agents-by-metabolism,600,11,466,3.65450643776824,2.25107296137339,21.362660944206,1.3196
111,color-agents-by-metabolism,600,25,369,3.78861788617886,2.04336043360434,40.2737127371274,1.3936
116,color-agents-by-metabolism,600,9,486,3.64609053497942,2.32304526748971,19.4609053497942,1.3116
113,color-agents-by-metabolism,600,17,401,3.66583541147132,2.13466334164589,28.069825436409,1.3776
114,color-agents-by-metabolism,600,12,440,3.69318181818182,2.16818181818182,23.5522727272727,1.338
117,color-agents-by-metabolism,600,7,521,3.57965451055662,2.28598848368522,17.9328214971209,1.2908
111,color-agents-by-metabolism,600,26,369,3.78861788617886,2.04336043360434,41.2926829268293,1.3968
110,color-agents-by-metabolism,550,27,352,3.73011363636364,1.97443181818182,43.6960227272727,1.4216
115,color-agents-by-metabolism,600,12,457,3.66958424507659,2.22975929978118,22.3369803063457,1.3292
116,color-agents-by-metabolism,600,10,469,3.66524520255864,2.28784648187633,20.6119402985075,1.3164
113,color-agents-by-metabolism,600,18,399,3.67418546365915,2.12781954887218,28.9799498746867,1.3836
114,color-agents-by-metabolism,600,13,434,3.68433179723502,2.14976958525346,24.5645161290323,1.3488
111,color-agents-by-metabolism,600,27,369,3.78861788617886,2.04336043360434,42.3116531165312,1.3968
117,color-agents-by-metabolism,600,8,502,3.59362549800797,2.24701195219123,18.9840637450199,1.2992
112,color-agents-by-metabolism,600,22,373,3.70509383378016,1.98123324396783,37.2680965147453,1.4012
115,color-agents-by-metabolism,600,13,444,3.67567567567568,2.20045045045045,23.5968468468468,1.3356
114,color-agents-by-metabolism,600,14,426,3.71596244131455,2.15023474178404,25.7417840375587,1.3536
116,color-agents-by-metabolism,600,11,458,3.68995633187773,2.25982532751092,21.6222707423581,1.3272
113,color-agents-by-metabolism,600,19,393,3.66921119592875,2.10432569974555,30.2086513994911,1.3856
112,color-agents-by-metabolism,600,23,364,3.70879120879121,1.96428571428571,39.2005494505495,1.406
117,color-agents-by-metabolism,600,9,486,3.61316872427984,2.21810699588477,20.0699588477366,1.3112
115,color-agents-by-metabolism,600,14,441,3.68027210884354,2.18820861678005,24.3990929705215,1.3448
114,color-agents-by-metabolism,600,15,423,3.71158392434988,2.1371158392435,26.6666666666667,1.3568
113,color-agents-by-metabolism,600,20,391,3.66751918158568,2.09718670076726,31.1739130434783,1.3912
116,color-agents-by-metabolism,600,12,446,3.71076233183856,2.23542600896861,22.7735426008969,1.3348
112,color-agents-by-metabolism,600,24,361,3.71468144044321,1.95013850415512,40.5789473684211,1.4108
117,color-agents-by-metabolism,600,10,472,3.63771186440678,2.1885593220339,21.1927966101695,1.3204
115,color-agents-by-metabolism,600,15,437,3.69107551487414,2.18306636155606,25.279176201373,1.348
113,color-agents-by-metabolism,600,21,388,3.6701030927835,2.09278350515464,32.2371134020619,1.3932
114,color-agents-by-metabolism,600,16,418,3.71531100478469,2.12200956937799,27.744019138756,1.3604
112,color-agents-by-metabolism,600,25,357,3.70588235294118,1.92997198879552,42.1064425770308,1.414
116,color-agents-by-metabolism,600,13,440,3.72954545454545,2.21590909090909,23.7045454545455,1.3416
118,color-agents-by-metabolism,600,0,600,3.305,2.495,15.1066666666667,1.8488
117,color-agents-by-metabolism,600,11,459,3.68191721132898,2.16122004357298,22.3856209150327,1.3284
119,color-agents-by-metabolism,600,0,600,3.50666666666667,2.48,14.9583333333333,1.8488
113,color-agents-by-metabolism,600,22,384,3.66145833333333,2.08333333333333,33.4114583333333,1.3952
115,color-agents-by-metabolism,600,16,431,3.69141531322506,2.16705336426914,26.3085846867749,1.3504
114,color-agents-by-metabolism,600,17,412,3.7378640776699,2.10679611650485,28.9296116504854,1.3652
112,color-agents-by-metabolism,600,26,357,3.70588235294118,1.92997198879552,43.1904761904762,1.4184
116,color-agents-by-metabolism,600,14,436,3.73853211009174,2.20642201834862,24.5619266055046,1.3472
113,color-agents-by-metabolism,600,23,377,3.6710875331565,2.06631299734748,34.8965517241379,1.3984
118,color-agents-by-metabolism,600,1,600,3.305,2.495,14.96,1.2852
115,color-agents-by-metabolism,600,17,426,3.69483568075117,2.15258215962441,27.3169014084507,1.356
117,color-agents-by-metabolism,600,12,452,3.69469026548673,2.13938053097345,23.3716814159292,1.3368
114,color-agents-by-metabolism,600,18,407,3.75184275184275,2.0982800982801,30.0909090909091,1.3704
112,color-agents-by-metabolism,600,27,357,3.70588235294118,1.92997198879552,44.2745098039216,1.4184
116,color-agents-by-metabolism,600,15,431,3.74941995359629,2.19721577726218,25.5034802784223,1.3508
113,color-agents-by-metabolism,600,24,368,3.70380434782609,2.05434782608696,36.6548913043478,1.404
119,color-agents-by-metabolism,600,1,600,3.50666666666667,2.48,14.8583333333333,1.2776
114,color-agents-by-metabolism,600,19,401,3.77556109725686,2.08728179551122,31.3715710723192,1.374
115,color-agents-by-metabolism,600,18,421,3.7125890736342,2.14489311163895,28.3657957244656,1.36
117,color-agents-by-metabolism,600,13,441,3.69387755102041,2.11337868480726,24.6394557823129,1.3424
116,color-agents-by-metabolism,600,16,429,3.73892773892774,2.18881118881119,26.2937062937063,1.3548
118,color-agents-by-metabolism,600,2,595,3.30924369747899,2.48235294117647,15.0084033613445,1.2716
113,color-agents-by-metabolism,600,25,363,3.70247933884298,2.04132231404959,38.1019283746556,1.4096
114,color-agents-by-metabolism,600,20,395,3.7873417721519,2.07088607594937,32.706329113924,1.3784
115,color-agents-by-metabolism,600,19,414,3.71014492753623,2.1304347826087,29.5966183574879,1.3632
117,color-agents-by-metabolism,600,14,434,3.71198156682028,2.09907834101382,25.7626728110599,1.35
116,color-agents-by-metabolism,600,17,422,3.76303317535545,2.17772511848341,27.4170616113744,1.3572
119,color-agents-by-metabolism,600,2,597,3.51088777219431,2.47236180904523,14.9112227805695,1.26
113,color-agents-by-metabolism,600,26,363,3.70247933884298,2.04132231404959,39.0578512396694,1.4136
118,color-agents-by-metabolism,600,3,585,3.32478632478632,2.46666666666667,15.2444444444444,1.2664
115,color-agents-by-metabolism,600,20,412,3.71601941747573,2.12621359223301,30.5169902912621,1.368
117,color-agents-by-metabolism,600,15,432,3.70833333333333,2.09027777777778,26.6273148148148,1.3556
114,color-agents-by-metabolism,600,21,391,3.79283887468031,2.05626598465473,33.923273657289,1.3836
116,color-agents-by-metabolism,600,18,414,3.77294685990338,2.16666666666667,28.6666666666667,1.362
120,color-agents-by-metabolism,600,0,600,3.47833333333333,2.40166666666667,15.235,1.8488
113,color-agents-by-metabolism,600,27,363,3.70247933884298,2.04132231404959,40.0137741046832,1.4136
117,color-agents-by-metabolism,600,16,422,3.74170616113744,2.07582938388626,28.0260663507109,1.358
118,color-agents-by-metabolism,600,4,573,3.34205933682373,2.44328097731239,15.5898778359511,1.268
114,color-agents-by-metabolism,600,22,386,3.82383419689119,2.05440414507772,35.2668393782383,1.3876
119,color-agents-by-metabolism,600,3,585,3.52991452991453,2.45641025641026,15.242735042735,1.2564
115,color-agents-by-metabolism,600,21,401,3.72817955112219,2.10972568578554,32.1596009975062,1.3692
116,color-agents-by-metabolism,600,19,408,3.77450980392157,2.15686274509804,29.8406862745098,1.3672
114,color-agents-by-metabolism,600,23,382,3.82722513089005,2.04712041884817,36.5628272251309,1.39
117,color-agents-by-metabolism,600,17,416,3.73557692307692,2.06730769230769,29.2355769230769,1.3644
115,color-agents-by-metabolism,600,22,396,3.74242424242424,2.1010101010101,33.4090909090909,1.3768
118,color-agents-by-metabolism,600,5,554,3.34837545126354,2.4115523465704,16.2129963898917,1.2736
119,color-agents-by-metabolism,600,4,568,3.55105633802817,2.41901408450704,15.7834507042254,1.2616
120,color-agents-by-metabolism,600,1,600,3.47833333333333,2.40166666666667,15.1766666666667,1.2864
114,color-agents-by-metabolism,600,24,376,3.8563829787234,2.02925531914894,38.0984042553191,1.3928
116,color-agents-by-metabolism,600,20,399,3.78446115288221,2.13533834586466,31.3007518796992,1.3712
117,color-agents-by-metabolism,600,18,412,3.74271844660194,2.05582524271845,30.3495145631068,1.368
115,color-agents-by-metabolism,600,23,392,3.75255102040816,2.08673469387755,34.6147959183673,1.3804
118,color-agents-by-metabolism,600,6,536,3.38059701492537,2.38992537313433,16.9291044776119,1.2824
119,color-agents-by-metabolism,600,5,548,3.56021897810219,2.38321167883212,16.5091240875912,1.2696
114,color-agents-by-metabolism,600,25,373,3.85522788203753,2.01340482573727,39.3806970509383,1.398
116,color-agents-by-metabolism,600,21,395,3.79493670886076,2.12658227848101,32.4379746835443,1.3784
115,color-agents-by-metabolism,600,24,385,3.74545454545455,2.07532467532468,36.1350649350649,1.3844
120,color-agents-by-metabolism,600,2,597,3.47906197654941,2.39698492462312,15.2596314907873,1.2712
117,color-agents-by-metabolism,600,19,410,3.74634146341463,2.05121951219512,31.3414634146341,1.3716
118,color-agents-by-metabolism,600,7,516,3.40503875968992,2.34302325581395,17.8313953488372,1.29
114,color-agents-by-metabolism,600,26,373,3.85522788203753,2.01340482573727,40.3672922252011,1.4012
121,color-agents-by-metabolism,650,0,650,3.56461538461538,2.49384615384615,14.7046153846154,1.8488
115,color-agents-by-metabolism,600,25,377,3.76657824933687,2.05305039787798,37.8302387267904,1.3892
116,color-agents-by-metabolism,600,22,386,3.8160621761658,2.10880829015544,34.0440414507772,1.3816
119,color-agents-by-metabolism,600,6,530,3.56037735849057,2.34716981132075,17.3150943396226,1.2792
117,color-agents-by-metabolism,600,20,406,3.74630541871921,2.04187192118227,32.5073891625616,1.3732
120,color-agents-by-metabolism,600,3,586,3.49317406143345,2.37542662116041,15.5955631399317,1.2672
114,color-agents-by-metabolism,600,27,373,3.85522788203753,2.01340482573727,41.3538873994638,1.4012
115,color-agents-by-metabolism,600,26,377,3.76657824933687,2.05305039787798,38.7798408488064,1.396
118,color-agents-by-metabolism,600,8,497,3.42857142857143,2.30181086519115,18.8450704225352,1.3016
116,color-agents-by-metabolism,600,23,377,3.83289124668435,2.07957559681698,35.7506631299735,1.3884
117,color-agents-by-metabolism,600,21,406,3.74630541871921,2.04187192118227,33.3743842364532,1.3764
119,color-agents-by-metabolism,600,7,514,3.58365758754864,2.31517509727627,18.15953307393,1.2888
121,color-agents-by-metabolism,650,1,650,3.56461538461538,2.49384615384615,14.5938461538462,1.2292
115,color-agents-by-metabolism,600,27,377,3.76657824933687,2.05305039787798,39.7294429708223,1.396
116,color-agents-by-metabolism,600,24,374,3.84491978609626,2.07219251336898,36.9652406417112,1.3964
120,color-agents-by-metabolism,600,4,572,3.52272727272727,2.34090909090909,16.0926573426573,1.2716
118,color-agents-by-metabolism,600,9,464,3.47629310344828,2.22844827586207,20.6400862068965,1.312
117,color-agents-by-metabolism,600,22,395,3.75696202531646,2.0126582278481,35.1949367088608,1.3764
116,color-agents-by-metabolism,600,25,371,3.84366576819407,2.06469002695418,38.2075471698113,1.3988
119,color-agents-by-metabolism,600,8,498,3.59839357429719,2.28112449799197,19.1204819277108,1.2996
118,color-agents-by-metabolism,600,10,450,3.50222222222222,2.19555555555556,21.8444444444444,1.3348
117,color-agents-by-metabolism,600,23,392,3.76785714285714,2.00765306122449,36.3928571428571,1.3852
120,color-agents-by-metabolism,600,5,549,3.56284153005464,2.3023679417122,16.9635701275046,1.2772
121,color-agents-by-metabolism,650,2,645,3.57209302325581,2.48527131782946,14.6697674418605,1.2132
116,color-agents-by-metabolism,600,26,371,3.84366576819407,2.06469002695418,39.1590296495957,1.4012
119,color-agents-by-metabolism,600,9,479,3.61377870563674,2.22755741127349,20.3507306889353,1.3096
117,color-agents-by-metabolism,600,24,389,3.77377892030848,2.00514138817481,37.6169665809769,1.3872
122,color-agents-by-metabolism,650,0,650,3.41384615384615,2.49846153846154,15.0092307692308,1.8488
118,color-agents-by-metabolism,600,11,443,3.51693002257336,2.17607223476298,22.8171557562077,1.344
116,color-agents-by-metabolism,600,27,371,3.84366576819407,2.06469002695418,40.1105121293801,1.4012
120,color-agents-by-metabolism,600,6,534,3.57116104868914,2.28464419475655,17.7191011235955,1.288
123,color-agents-by-metabolism,650,0,650,3.5,2.48,15.0646153846154,1.8488
121,color-agents-by-metabolism,650,3,632,3.57911392405063,2.45569620253165,14.9762658227848,1.2104
119,color-agents-by-metabolism,600,10,467,3.64025695931477,2.203426124197,21.4132762312634,1.3236
117,color-agents-by-metabolism,600,25,385,3.78441558441558,1.99220779220779,38.9688311688312,1.3888
118,color-agents-by-metabolism,600,12,432,3.50462962962963,2.14583333333333,24.0648148148148,1.3488
122,color-agents-by-metabolism,650,1,650,3.41384615384615,2.49846153846154,14.8753846153846,1.234
120,color-agents-by-metabolism,600,7,518,3.56177606177606,2.24324324324324,18.6042471042471,1.2924
119,color-agents-by-metabolism,600,11,457,3.66301969365427,2.19037199124726,22.4704595185996,1.3308
117,color-agents-by-metabolism,600,26,385,3.78441558441558,1.99220779220779,39.9402597402597,1.3924
118,color-agents-by-metabolism,600,13,416,3.52884615384615,2.09855769230769,25.7379807692308,1.3572
123,color-agents-by-metabolism,650,1,650,3.5,2.48,14.9246153846154,1.2404
121,color-agents-by-metabolism,650,4,622,3.58681672025723,2.44051446945338,15.2733118971061,1.2172
120,color-agents-by-metabolism,600,8,503,3.58051689860835,2.20675944333996,19.5745526838966,1.304
122,color-agents-by-metabolism,650,2,642,3.42523364485981,2.48130841121495,14.9797507788162,1.222
117,color-agents-by-metabolism,600,27,385,3.78441558441558,1.99220779220779,40.9116883116883,1.3924
119,color-agents-by-metabolism,600,12,450,3.66444444444444,2.16666666666667,23.4511111111111,1.3356
118,color-agents-by-metabolism,600,14,411,3.52554744525547,2.08759124087591,26.8467153284671,1.3688
124,color-agents-by-metabolism,650,0,650,3.49692307692308,2.49538461538462,15.3292307692308,1.8488
121,color-agents-by-metabolism,650,5,597,3.60636515912898,2.40201005025126,16.0201005025126,1.2208
123,color-agents-by-metabolism,650,2,644,3.51086956521739,2.46583850931677,14.9891304347826,1.2268
120,color-agents-by-metabolism,600,9,493,3.59026369168357,2.1947261663286,20.4563894523327,1.3104
119,color-agents-by-metabolism,600,13,441,3.65759637188209,2.14285714285714,24.6054421768707,1.342
122,color-agents-by-metabolism,650,3,626,3.43769968051118,2.45846645367412,15.3434504792332,1.2196
118,color-agents-by-metabolism,600,15,408,3.52941176470588,2.08578431372549,27.8578431372549,1.3728
119,color-agents-by-metabolism,600,14,434,3.6705069124424,2.13133640552995,25.7096774193548,1.348
120,color-agents-by-metabolism,600,10,482,3.59128630705394,2.1597510373444,21.4460580912863,1.3156
121,color-agents-by-metabolism,650,6,574,3.62369337979094,2.35365853658537,16.8675958188153,1.2324
118,color-agents-by-metabolism,600,16,403,3.53846153846154,2.07196029776675,29.0347394540943,1.3744
124,color-agents-by-metabolism,650,1,650,3.49692307692308,2.49538461538462,15.1984615384615,1.234
123,color-agents-by-metabolism,650,3,625,3.5088,2.4352,15.44,1.2224
122,color-agents-by-metabolism,650,4,613,3.46655791190865,2.43556280587276,15.7194127243067,1.226
119,color-agents-by-metabolism,600,15,428,3.66121495327103,2.11915887850467,26.803738317757,1.3532
118,color-agents-by-metabolism,600,17,396,3.5479797979798,2.06313131313131,30.4065656565657,1.3788
120,color-agents-by-metabolism,600,11,470,3.60851063829787,2.12978723404255,22.568085106383,1.3248
121,color-agents-by-metabolism,650,7,554,3.62274368231047,2.31768953068592,17.7779783393502,1.2468
123,color-agents-by-metabolism,650,4,609,3.54844006568144,2.40229885057471,15.9211822660099,1.2264
125,color-agents-by-metabolism,650,0,650,3.53846153846154,2.50923076923077,14.9830769230769,1.8488
124,color-agents-by-metabolism,650,2,650,3.49692307692308,2.49538461538462,15.1076923076923,1.2236
119,color-agents-by-metabolism,600,16,423,3.64775413711584,2.10874704491726,27.8770685579196,1.358
118,color-agents-by-metabolism,600,18,392,3.55867346938775,2.05102040816327,31.6020408163265,1.3832
120,color-agents-by-metabolism,600,12,456,3.62938596491228,2.1030701754386,23.8947368421053,1.3336
121,color-agents-by-metabolism,650,8,537,3.63314711359404,2.27746741154562,18.707635009311,1.2584
118,color-agents-by-metabolism,600,19,384,3.5546875,2.03125,33.1744791666667,1.3868
119,color-agents-by-metabolism,600,17,418,3.64593301435407,2.09569377990431,28.988038277512,1.362
123,color-agents-by-metabolism,650,5,589,3.553480475382,2.37521222410866,16.6095076400679,1.2316
120,color-agents-by-metabolism,600,13,448,3.63839285714286,2.08258928571429,25.0111607142857,1.3424
125,color-agents-by-metabolism,650,1,650,3.53846153846154,2.50923076923077,14.8769230769231,1.224
124,color-agents-by-metabolism,650,3,633,3.5086887835703,2.46129541864139,15.4597156398104,1.2208
122,color-agents-by-metabolism,650,5,599,3.49582637729549,2.41402337228715,16.1919866444073,1.23
121,color-agents-by-metabolism,650,9,521,3.64299424184261,2.24184261036468,19.7389635316699,1.2676
118,color-agents-by-metabolism,600,20,379,3.55145118733509,2.02110817941952,34.5620052770449,1.3928
119,color-agents-by-metabolism,600,18,412,3.67233009708738,2.08009708737864,30.2111650485437,1.3664
123,color-agents-by-metabolism,650,6,571,3.57092819614711,2.34500875656743,17.3660245183888,1.2408
120,color-agents-by-metabolism,600,14,445,3.64269662921348,2.07191011235955,25.8921348314607,1.3488
119,color-agents-by-metabolism,600,19,407,3.66339066339066,2.06388206388206,31.4078624078624,1.3716
118,color-agents-by-metabolism,600,21,377,3.55172413793103,2.0159151193634,35.7161803713528,1.396
124,color-agents-by-metabolism,650,4,623,3.52487961476726,2.44141252006421,15.7110754414125,1.2288
125,color-agents-by-metabolism,650,2,646,3.54334365325077,2.5,14.9272445820433,1.2088
121,color-agents-by-metabolism,650,10,509,3.64243614931238,2.21414538310413,20.7249508840864,1.2776
119,color-agents-by-metabolism,600,20,402,3.67412935323383,2.0547263681592,32.6467661691542,1.3764
120,color-agents-by-metabolism,600,15,438,3.64611872146119,2.05479452054795,27.0365296803653,1.352
122,color-agents-by-metabolism,650,6,575,3.49565217391304,2.36521739130435,17.0521739130435,1.2344
123,color-agents-by-metabolism,650,7,551,3.58802177858439,2.31215970961887,18.3030852994555,1.2492
118,color-agents-by-metabolism,600,22,371,3.54177897574124,1.98921832884097,37.2857142857143,1.3976
124,color-agents-by-metabolism,650,5,603,3.56716417910448,2.41293532338308,16.2802653399668,1.232
119,color-agents-by-metabolism,600,21,393,3.67175572519084,2.03562340966921,34.2748091603053,1.38
125,color-agents-by-metabolism,650,3,632,3.55854430379747,2.47784810126582,15.2579113924051,1.2076
118,color-agents-by-metabolism,600,23,364,3.54945054945055,1.97527472527473,39.0302197802198,1.404
121,color-agents-by-metabolism,650,11,495,3.63838383838384,2.18181818181818,21.8808080808081,1.2872
122,color-agents-by-metabolism,650,7,554,3.51985559566787,2.31768953068592,17.9837545126354,1.2468
123,color-agents-by-metabolism,650,8,535,3.58691588785047,2.2785046728972,19.2299065420561,1.26
119,color-agents-by-metabolism,600,22,388,3.67783505154639,2.01288659793814,35.6340206185567,1.3864
124,color-agents-by-metabolism,650,6,577,3.60658578856153,2.36048526863085,17.1438474870017,1.2428
121,color-agents-by-metabolism,650,12,482,3.65352697095436,2.15767634854772,23.1016597510373,1.296
120,color-agents-by-metabolism,600,16,433,3.65819861431871,2.05080831408776,28.1039260969977,1.358
123,color-agents-by-metabolism,650,9,521,3.61420345489443,2.25911708253359,20.1976967370441,1.27
119,color-agents-by-metabolism,600,23,384,3.6875,2.0078125,36.9479166666667,1.3916
122,color-agents-by-metabolism,650,8,533,3.53846153846154,2.27579737335835,19.0750469043152,1.258
124,color-agents-by-metabolism,650,7,568,3.62147887323944,2.34154929577465,17.6443661971831,1.2528
118,color-agents-by-metabolism,600,24,362,3.55524861878453,1.97237569060773,40.2983425414365,1.4088
119,color-agents-by-metabolism,600,24,380,3.68947368421053,1.99210526315789,38.3,1.394
121,color-agents-by-metabolism,650,13,472,3.66525423728814,2.13135593220339,24.2754237288136,1.3056
120,color-agents-by-metabolism,600,17,424,3.69103773584906,2.03301886792453,29.4834905660377,1.3608
125,color-agents-by-metabolism,650,4,611,3.56301145662848,2.43535188216039,15.8330605564648,1.214
123,color-agents-by-metabolism,650,10,511,3.60665362035225,2.23287671232877,21.0939334637965,1.2768
122,color-agents-by-metabolism,650,9,519,3.54720616570328,2.24470134874759,20.0539499036609,1.2696
124,color-agents-by-metabolism,650,8,555,3.64144144144144,2.31891891891892,18.3333333333333,1.258
118,color-agents-by-metabolism,600,25,356,3.55898876404494,1.94943820224719,42.0533707865169,1.41
119,color-agents-by-metabolism,600,25,375,3.68533333333333,1.97866666666667,39.8,1.3976
121,color-agents-by-metabolism,650,14,466,3.66952789699571,2.1137339055794,25.3025751072961,1.3132
120,color-agents-by-metabolism,600,18,422,3.69431279620853,2.03080568720379,30.4312796208531,1.3676
123,color-agents-by-metabolism,650,11,496,3.64717741935484,2.20564516129032,22.2822580645161,1.2844
125,color-agents-by-metabolism,650,5,593,3.59190556492411,2.40303541315346,16.4620573355818,1.2244
118,color-agents-by-metabolism,600,26,356,3.55898876404494,1.94943820224719,43.1488764044944,1.4152
124,color-agents-by-metabolism,650,9,533,3.65290806754221,2.27954971857411,19.4446529080675,1.2636
122,color-agents-by-metabolism,650,10,506,3.55731225296443,2.21739130434783,21.0830039525692,1.2796
121,color-agents-by-metabolism,650,15,455,3.67032967032967,2.09010989010989,26.6593406593407,1.3192
119,color-agents-by-metabolism,600,26,375,3.68533333333333,1.97866666666667,40.8026666666667,1.4016
120,color-agents-by-metabolism,600,19,414,3.71014492753623,2.01932367149758,31.8478260869565,1.3688
118,color-agents-by-metabolism,600,27,356,3.55898876404494,1.94943820224719,44.2443820224719,1.4152
123,color-agents-by-metabolism,650,12,480,3.65416666666667,2.15416666666667,23.6479166666667,1.2932
124,color-agents-by-metabolism,650,10,521,3.66602687140115,2.2552783109405,20.3109404990403,1.2772
125,color-agents-by-metabolism,650,6,575,3.62086956521739,2.3704347826087,17.2,1.2344
121,color-agents-by-metabolism,650,16,449,3.68819599109131,2.08685968819599,27.7951002227171,1.3284
120,color-agents-by-metabolism,600,20,408,3.71078431372549,1.99754901960784,33.1764705882353,1.374
119,color-agents-by-metabolism,600,27,375,3.68533333333333,1.97866666666667,41.8053333333333,1.4016
122,color-agents-by-metabolism,650,11,497,3.55734406438632,2.19315895372233,22.0241448692153,1.29
