"BehaviorSpace results (NetLogo 6.0.4)"
"Sugarscape 1 Immediate Growback.nlogo"
"CW2"
"02/11/2019 12:11:28:339 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","visualization","initial-population","[step]","count turtles","mean [vision] of turtles","mean [metabolism] of turtles"
"67","color-agents-by-metabolism","350","18","238","3.4831932773109244","2.1176470588235294"
"62","color-agents-by-metabolism","350","46","233","3.7124463519313307","2"
"66","color-agents-by-metabolism","350","40","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","61","210","3.7857142857142856","1.9761904761904763"
"64","color-agents-by-metabolism","350","48","216","3.7546296296296298","1.9583333333333333"
"65","color-agents-by-metabolism","350","45","207","3.864734299516908","1.9710144927536233"
"61","color-agents-by-metabolism","350","83","214","3.7710280373831777","2.0373831775700935"
"67","color-agents-by-metabolism","350","19","233","3.484978540772532","2.0901287553648067"
"66","color-agents-by-metabolism","350","41","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","62","210","3.7857142857142856","1.9761904761904763"
"64","color-agents-by-metabolism","350","49","216","3.7546296296296298","1.9583333333333333"
"65","color-agents-by-metabolism","350","46","207","3.864734299516908","1.9710144927536233"
"61","color-agents-by-metabolism","350","84","214","3.7710280373831777","2.0373831775700935"
"68","color-agents-by-metabolism","350","0","350","3.5485714285714285","2.4857142857142858"
"66","color-agents-by-metabolism","350","42","226","3.7123893805309733","2.106194690265487"
"67","color-agents-by-metabolism","350","20","228","3.495614035087719","2.0701754385964914"
"63","color-agents-by-metabolism","350","63","210","3.7857142857142856","1.9761904761904763"
"64","color-agents-by-metabolism","350","50","216","3.7546296296296298","1.9583333333333333"
"62","color-agents-by-metabolism","350","47","233","3.7124463519313307","2"
"65","color-agents-by-metabolism","350","47","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","43","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","64","210","3.7857142857142856","1.9761904761904763"
"67","color-agents-by-metabolism","350","21","226","3.517699115044248","2.061946902654867"
"64","color-agents-by-metabolism","350","51","216","3.7546296296296298","1.9583333333333333"
"65","color-agents-by-metabolism","350","48","207","3.864734299516908","1.9710144927536233"
"62","color-agents-by-metabolism","350","48","233","3.7124463519313307","2"
"68","color-agents-by-metabolism","350","1","350","3.5485714285714285","2.4857142857142858"
"66","color-agents-by-metabolism","350","44","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","65","210","3.7857142857142856","1.9761904761904763"
"61","color-agents-by-metabolism","350","85","214","3.7710280373831777","2.0373831775700935"
"64","color-agents-by-metabolism","350","52","216","3.7546296296296298","1.9583333333333333"
"65","color-agents-by-metabolism","350","49","207","3.864734299516908","1.9710144927536233"
"62","color-agents-by-metabolism","350","49","233","3.7124463519313307","2"
"61","color-agents-by-metabolism","350","86","214","3.7710280373831777","2.0373831775700935"
"63","color-agents-by-metabolism","350","66","210","3.7857142857142856","1.9761904761904763"
"67","color-agents-by-metabolism","350","22","225","3.528888888888889","2.057777777777778"
"65","color-agents-by-metabolism","350","50","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","45","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","53","216","3.7546296296296298","1.9583333333333333"
"68","color-agents-by-metabolism","350","2","350","3.5485714285714285","2.4857142857142858"
"63","color-agents-by-metabolism","350","67","210","3.7857142857142856","1.9761904761904763"
"67","color-agents-by-metabolism","350","23","224","3.5357142857142856","2.0535714285714284"
"65","color-agents-by-metabolism","350","51","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","46","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","54","216","3.7546296296296298","1.9583333333333333"
"62","color-agents-by-metabolism","350","50","233","3.7124463519313307","2"
"61","color-agents-by-metabolism","350","87","214","3.7710280373831777","2.0373831775700935"
"63","color-agents-by-metabolism","350","68","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","52","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","47","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","55","216","3.7546296296296298","1.9583333333333333"
"62","color-agents-by-metabolism","350","51","233","3.7124463519313307","2"
"68","color-agents-by-metabolism","350","3","343","3.574344023323615","2.4635568513119535"
"63","color-agents-by-metabolism","350","69","210","3.7857142857142856","1.9761904761904763"
"67","color-agents-by-metabolism","350","24","223","3.5381165919282513","2.0493273542600896"
"65","color-agents-by-metabolism","350","53","207","3.864734299516908","1.9710144927536233"
"61","color-agents-by-metabolism","350","88","214","3.7710280373831777","2.0373831775700935"
"66","color-agents-by-metabolism","350","48","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","56","216","3.7546296296296298","1.9583333333333333"
"62","color-agents-by-metabolism","350","52","233","3.7124463519313307","2"
"63","color-agents-by-metabolism","350","70","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","54","207","3.864734299516908","1.9710144927536233"
"67","color-agents-by-metabolism","350","25","222","3.545045045045045","2.054054054054054"
"66","color-agents-by-metabolism","350","49","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","57","216","3.7546296296296298","1.9583333333333333"
"63","color-agents-by-metabolism","350","71","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","55","207","3.864734299516908","1.9710144927536233"
"67","color-agents-by-metabolism","350","26","222","3.545045045045045","2.054054054054054"
"66","color-agents-by-metabolism","350","50","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","58","216","3.7546296296296298","1.9583333333333333"
"61","color-agents-by-metabolism","350","89","214","3.7710280373831777","2.0373831775700935"
"65","color-agents-by-metabolism","350","56","207","3.864734299516908","1.9710144927536233"
"63","color-agents-by-metabolism","350","72","210","3.7857142857142856","1.9761904761904763"
"66","color-agents-by-metabolism","350","51","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","59","216","3.7546296296296298","1.9583333333333333"
"61","color-agents-by-metabolism","350","90","214","3.7710280373831777","2.0373831775700935"
"65","color-agents-by-metabolism","350","57","207","3.864734299516908","1.9710144927536233"
"63","color-agents-by-metabolism","350","73","210","3.7857142857142856","1.9761904761904763"
"64","color-agents-by-metabolism","350","60","216","3.7546296296296298","1.9583333333333333"
"66","color-agents-by-metabolism","350","52","226","3.7123893805309733","2.106194690265487"
"67","color-agents-by-metabolism","350","27","222","3.545045045045045","2.054054054054054"
"65","color-agents-by-metabolism","350","58","207","3.864734299516908","1.9710144927536233"
"63","color-agents-by-metabolism","350","74","210","3.7857142857142856","1.9761904761904763"
"62","color-agents-by-metabolism","350","53","233","3.7124463519313307","2"
"66","color-agents-by-metabolism","350","53","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","61","216","3.7546296296296298","1.9583333333333333"
"63","color-agents-by-metabolism","350","75","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","59","207","3.864734299516908","1.9710144927536233"
"68","color-agents-by-metabolism","350","4","334","3.6197604790419162","2.4251497005988023"
"64","color-agents-by-metabolism","350","62","216","3.7546296296296298","1.9583333333333333"
"66","color-agents-by-metabolism","350","54","226","3.7123893805309733","2.106194690265487"
"65","color-agents-by-metabolism","350","60","207","3.864734299516908","1.9710144927536233"
"61","color-agents-by-metabolism","350","91","214","3.7710280373831777","2.0373831775700935"
"63","color-agents-by-metabolism","350","76","210","3.7857142857142856","1.9761904761904763"
"64","color-agents-by-metabolism","350","63","216","3.7546296296296298","1.9583333333333333"
"66","color-agents-by-metabolism","350","55","226","3.7123893805309733","2.106194690265487"
"67","color-agents-by-metabolism","350","28","222","3.545045045045045","2.054054054054054"
"65","color-agents-by-metabolism","350","61","207","3.864734299516908","1.9710144927536233"
"63","color-agents-by-metabolism","350","77","210","3.7857142857142856","1.9761904761904763"
"61","color-agents-by-metabolism","350","92","214","3.7710280373831777","2.0373831775700935"
"64","color-agents-by-metabolism","350","64","216","3.7546296296296298","1.9583333333333333"
"62","color-agents-by-metabolism","350","54","233","3.7124463519313307","2"
"66","color-agents-by-metabolism","350","56","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","78","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","62","207","3.864734299516908","1.9710144927536233"
"64","color-agents-by-metabolism","350","65","216","3.7546296296296298","1.9583333333333333"
"62","color-agents-by-metabolism","350","55","233","3.7124463519313307","2"
"66","color-agents-by-metabolism","350","57","226","3.7123893805309733","2.106194690265487"
"68","color-agents-by-metabolism","350","5","326","3.6196319018404908","2.3987730061349692"
"63","color-agents-by-metabolism","350","79","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","63","207","3.864734299516908","1.9710144927536233"
"67","color-agents-by-metabolism","350","29","222","3.545045045045045","2.054054054054054"
"64","color-agents-by-metabolism","350","66","216","3.7546296296296298","1.9583333333333333"
"66","color-agents-by-metabolism","350","58","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","80","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","64","207","3.864734299516908","1.9710144927536233"
"64","color-agents-by-metabolism","350","67","216","3.7546296296296298","1.9583333333333333"
"66","color-agents-by-metabolism","350","59","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","81","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","65","207","3.864734299516908","1.9710144927536233"
"61","color-agents-by-metabolism","350","93","214","3.7710280373831777","2.0373831775700935"
"62","color-agents-by-metabolism","350","56","233","3.7124463519313307","2"
"64","color-agents-by-metabolism","350","68","216","3.7546296296296298","1.9583333333333333"
"63","color-agents-by-metabolism","350","82","210","3.7857142857142856","1.9761904761904763"
"66","color-agents-by-metabolism","350","60","226","3.7123893805309733","2.106194690265487"
"65","color-agents-by-metabolism","350","66","207","3.864734299516908","1.9710144927536233"
"68","color-agents-by-metabolism","350","6","315","3.6634920634920634","2.342857142857143"
"64","color-agents-by-metabolism","350","69","216","3.7546296296296298","1.9583333333333333"
"67","color-agents-by-metabolism","350","30","222","3.545045045045045","2.054054054054054"
"63","color-agents-by-metabolism","350","83","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","67","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","61","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","70","216","3.7546296296296298","1.9583333333333333"
"63","color-agents-by-metabolism","350","84","210","3.7857142857142856","1.9761904761904763"
"68","color-agents-by-metabolism","350","7","307","3.6612377850162865","2.3224755700325734"
"65","color-agents-by-metabolism","350","68","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","62","226","3.7123893805309733","2.106194690265487"
"62","color-agents-by-metabolism","350","57","233","3.7124463519313307","2"
"61","color-agents-by-metabolism","350","94","214","3.7710280373831777","2.0373831775700935"
"64","color-agents-by-metabolism","350","71","216","3.7546296296296298","1.9583333333333333"
"63","color-agents-by-metabolism","350","85","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","69","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","63","226","3.7123893805309733","2.106194690265487"
"62","color-agents-by-metabolism","350","58","233","3.7124463519313307","2"
"63","color-agents-by-metabolism","350","86","210","3.7857142857142856","1.9761904761904763"
"64","color-agents-by-metabolism","350","72","216","3.7546296296296298","1.9583333333333333"
"61","color-agents-by-metabolism","350","95","214","3.7710280373831777","2.0373831775700935"
"67","color-agents-by-metabolism","350","31","222","3.545045045045045","2.054054054054054"
"65","color-agents-by-metabolism","350","70","207","3.864734299516908","1.9710144927536233"
"63","color-agents-by-metabolism","350","87","210","3.7857142857142856","1.9761904761904763"
"67","color-agents-by-metabolism","350","32","222","3.545045045045045","2.054054054054054"
"66","color-agents-by-metabolism","350","64","226","3.7123893805309733","2.106194690265487"
"61","color-agents-by-metabolism","350","96","214","3.7710280373831777","2.0373831775700935"
"65","color-agents-by-metabolism","350","71","207","3.864734299516908","1.9710144927536233"
"64","color-agents-by-metabolism","350","73","216","3.7546296296296298","1.9583333333333333"
"68","color-agents-by-metabolism","350","8","298","3.684563758389262","2.278523489932886"
"62","color-agents-by-metabolism","350","59","233","3.7124463519313307","2"
"66","color-agents-by-metabolism","350","65","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","88","210","3.7857142857142856","1.9761904761904763"
"67","color-agents-by-metabolism","350","33","222","3.545045045045045","2.054054054054054"
"65","color-agents-by-metabolism","350","72","207","3.864734299516908","1.9710144927536233"
"61","color-agents-by-metabolism","350","97","214","3.7710280373831777","2.0373831775700935"
"64","color-agents-by-metabolism","350","74","216","3.7546296296296298","1.9583333333333333"
"62","color-agents-by-metabolism","350","60","233","3.7124463519313307","2"
"66","color-agents-by-metabolism","350","66","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","89","210","3.7857142857142856","1.9761904761904763"
"61","color-agents-by-metabolism","350","98","214","3.7710280373831777","2.0373831775700935"
"68","color-agents-by-metabolism","350","9","292","3.7054794520547945","2.267123287671233"
"65","color-agents-by-metabolism","350","73","207","3.864734299516908","1.9710144927536233"
"64","color-agents-by-metabolism","350","75","216","3.7546296296296298","1.9583333333333333"
"66","color-agents-by-metabolism","350","67","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","90","210","3.7857142857142856","1.9761904761904763"
"62","color-agents-by-metabolism","350","61","233","3.7124463519313307","2"
"65","color-agents-by-metabolism","350","74","207","3.864734299516908","1.9710144927536233"
"61","color-agents-by-metabolism","350","99","214","3.7710280373831777","2.0373831775700935"
"64","color-agents-by-metabolism","350","76","216","3.7546296296296298","1.9583333333333333"
"63","color-agents-by-metabolism","350","91","210","3.7857142857142856","1.9761904761904763"
"66","color-agents-by-metabolism","350","68","226","3.7123893805309733","2.106194690265487"
"68","color-agents-by-metabolism","350","10","285","3.7017543859649122","2.231578947368421"
"67","color-agents-by-metabolism","350","34","222","3.545045045045045","2.054054054054054"
"65","color-agents-by-metabolism","350","75","207","3.864734299516908","1.9710144927536233"
"61","color-agents-by-metabolism","350","100","214","3.7710280373831777","2.0373831775700935"
"64","color-agents-by-metabolism","350","77","216","3.7546296296296298","1.9583333333333333"
"63","color-agents-by-metabolism","350","92","210","3.7857142857142856","1.9761904761904763"
"62","color-agents-by-metabolism","350","62","233","3.7124463519313307","2"
"68","color-agents-by-metabolism","350","11","281","3.7259786476868326","2.2170818505338077"
"66","color-agents-by-metabolism","350","69","226","3.7123893805309733","2.106194690265487"
"62","color-agents-by-metabolism","350","63","233","3.7124463519313307","2"
"65","color-agents-by-metabolism","350","76","207","3.864734299516908","1.9710144927536233"
"63","color-agents-by-metabolism","350","93","210","3.7857142857142856","1.9761904761904763"
"68","color-agents-by-metabolism","350","12","272","3.7279411764705883","2.1911764705882355"
"66","color-agents-by-metabolism","350","70","226","3.7123893805309733","2.106194690265487"
"65","color-agents-by-metabolism","350","77","207","3.864734299516908","1.9710144927536233"
"63","color-agents-by-metabolism","350","94","210","3.7857142857142856","1.9761904761904763"
"67","color-agents-by-metabolism","350","35","222","3.545045045045045","2.054054054054054"
"62","color-agents-by-metabolism","350","64","233","3.7124463519313307","2"
"64","color-agents-by-metabolism","350","78","216","3.7546296296296298","1.9583333333333333"
"67","color-agents-by-metabolism","350","36","222","3.545045045045045","2.054054054054054"
"65","color-agents-by-metabolism","350","78","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","71","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","95","210","3.7857142857142856","1.9761904761904763"
"68","color-agents-by-metabolism","350","13","268","3.7425373134328357","2.1828358208955225"
"62","color-agents-by-metabolism","350","65","233","3.7124463519313307","2"
"63","color-agents-by-metabolism","350","96","210","3.7857142857142856","1.9761904761904763"
"66","color-agents-by-metabolism","350","72","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","79","216","3.7546296296296298","1.9583333333333333"
"68","color-agents-by-metabolism","350","14","265","3.7471698113207546","2.177358490566038"
"62","color-agents-by-metabolism","350","66","233","3.7124463519313307","2"
"66","color-agents-by-metabolism","350","73","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","80","216","3.7546296296296298","1.9583333333333333"
"67","color-agents-by-metabolism","350","37","222","3.545045045045045","2.054054054054054"
"63","color-agents-by-metabolism","350","97","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","79","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","74","226","3.7123893805309733","2.106194690265487"
"62","color-agents-by-metabolism","350","67","233","3.7124463519313307","2"
"63","color-agents-by-metabolism","350","98","210","3.7857142857142856","1.9761904761904763"
"67","color-agents-by-metabolism","350","38","222","3.545045045045045","2.054054054054054"
"64","color-agents-by-metabolism","350","81","216","3.7546296296296298","1.9583333333333333"
"68","color-agents-by-metabolism","350","15","260","3.7423076923076923","2.1653846153846152"
"62","color-agents-by-metabolism","350","68","233","3.7124463519313307","2"
"65","color-agents-by-metabolism","350","80","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","75","226","3.7123893805309733","2.106194690265487"
"67","color-agents-by-metabolism","350","39","222","3.545045045045045","2.054054054054054"
"63","color-agents-by-metabolism","350","99","210","3.7857142857142856","1.9761904761904763"
"64","color-agents-by-metabolism","350","82","216","3.7546296296296298","1.9583333333333333"
"62","color-agents-by-metabolism","350","69","233","3.7124463519313307","2"
"65","color-agents-by-metabolism","350","81","207","3.864734299516908","1.9710144927536233"
"68","color-agents-by-metabolism","350","16","257","3.719844357976654","2.1439688715953307"
"69","color-agents-by-metabolism","350","0","350","3.5228571428571427","2.4285714285714284"
"67","color-agents-by-metabolism","350","40","222","3.545045045045045","2.054054054054054"
"66","color-agents-by-metabolism","350","76","226","3.7123893805309733","2.106194690265487"
"63","color-agents-by-metabolism","350","100","210","3.7857142857142856","1.9761904761904763"
"65","color-agents-by-metabolism","350","82","207","3.864734299516908","1.9710144927536233"
"62","color-agents-by-metabolism","350","70","233","3.7124463519313307","2"
"68","color-agents-by-metabolism","350","17","255","3.7215686274509805","2.145098039215686"
"67","color-agents-by-metabolism","350","41","222","3.545045045045045","2.054054054054054"
"66","color-agents-by-metabolism","350","77","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","83","216","3.7546296296296298","1.9583333333333333"
"65","color-agents-by-metabolism","350","83","207","3.864734299516908","1.9710144927536233"
"62","color-agents-by-metabolism","350","71","233","3.7124463519313307","2"
"67","color-agents-by-metabolism","350","42","222","3.545045045045045","2.054054054054054"
"68","color-agents-by-metabolism","350","18","252","3.734126984126984","2.134920634920635"
"69","color-agents-by-metabolism","350","1","350","3.5228571428571427","2.4285714285714284"
"65","color-agents-by-metabolism","350","84","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","78","226","3.7123893805309733","2.106194690265487"
"67","color-agents-by-metabolism","350","43","222","3.545045045045045","2.054054054054054"
"62","color-agents-by-metabolism","350","72","233","3.7124463519313307","2"
"68","color-agents-by-metabolism","350","19","249","3.7389558232931726","2.1204819277108435"
"65","color-agents-by-metabolism","350","85","207","3.864734299516908","1.9710144927536233"
"64","color-agents-by-metabolism","350","84","216","3.7546296296296298","1.9583333333333333"
"66","color-agents-by-metabolism","350","79","226","3.7123893805309733","2.106194690265487"
"69","color-agents-by-metabolism","350","2","348","3.5201149425287355","2.4195402298850577"
"67","color-agents-by-metabolism","350","44","222","3.545045045045045","2.054054054054054"
"64","color-agents-by-metabolism","350","85","216","3.7546296296296298","1.9583333333333333"
"62","color-agents-by-metabolism","350","73","233","3.7124463519313307","2"
"66","color-agents-by-metabolism","350","80","226","3.7123893805309733","2.106194690265487"
"68","color-agents-by-metabolism","350","20","245","3.742857142857143","2.093877551020408"
"65","color-agents-by-metabolism","350","86","207","3.864734299516908","1.9710144927536233"
"67","color-agents-by-metabolism","350","45","222","3.545045045045045","2.054054054054054"
"69","color-agents-by-metabolism","350","3","345","3.5304347826086957","2.411594202898551"
"62","color-agents-by-metabolism","350","74","233","3.7124463519313307","2"
"66","color-agents-by-metabolism","350","81","226","3.7123893805309733","2.106194690265487"
"65","color-agents-by-metabolism","350","87","207","3.864734299516908","1.9710144927536233"
"68","color-agents-by-metabolism","350","21","244","3.7540983606557377","2.0901639344262297"
"64","color-agents-by-metabolism","350","86","216","3.7546296296296298","1.9583333333333333"
"67","color-agents-by-metabolism","350","46","222","3.545045045045045","2.054054054054054"
"66","color-agents-by-metabolism","350","82","226","3.7123893805309733","2.106194690265487"
"69","color-agents-by-metabolism","350","4","334","3.5449101796407185","2.3652694610778444"
"64","color-agents-by-metabolism","350","87","216","3.7546296296296298","1.9583333333333333"
"68","color-agents-by-metabolism","350","22","236","3.792372881355932","2.0508474576271185"
"65","color-agents-by-metabolism","350","88","207","3.864734299516908","1.9710144927536233"
"67","color-agents-by-metabolism","350","47","222","3.545045045045045","2.054054054054054"
"62","color-agents-by-metabolism","350","75","233","3.7124463519313307","2"
"64","color-agents-by-metabolism","350","88","216","3.7546296296296298","1.9583333333333333"
"66","color-agents-by-metabolism","350","83","226","3.7123893805309733","2.106194690265487"
"67","color-agents-by-metabolism","350","48","222","3.545045045045045","2.054054054054054"
"65","color-agents-by-metabolism","350","89","207","3.864734299516908","1.9710144927536233"
"68","color-agents-by-metabolism","350","23","231","3.7662337662337664","2.017316017316017"
"69","color-agents-by-metabolism","350","5","317","3.5141955835962144","2.2902208201892744"
"62","color-agents-by-metabolism","350","76","233","3.7124463519313307","2"
"64","color-agents-by-metabolism","350","89","216","3.7546296296296298","1.9583333333333333"
"66","color-agents-by-metabolism","350","84","226","3.7123893805309733","2.106194690265487"
"67","color-agents-by-metabolism","350","49","222","3.545045045045045","2.054054054054054"
"65","color-agents-by-metabolism","350","90","207","3.864734299516908","1.9710144927536233"
"68","color-agents-by-metabolism","350","24","227","3.7797356828193833","2.004405286343612"
"62","color-agents-by-metabolism","350","77","233","3.7124463519313307","2"
"70","color-agents-by-metabolism","350","0","350","3.565714285714286","2.3771428571428572"
"67","color-agents-by-metabolism","350","50","222","3.545045045045045","2.054054054054054"
"64","color-agents-by-metabolism","350","90","216","3.7546296296296298","1.9583333333333333"
"65","color-agents-by-metabolism","350","91","207","3.864734299516908","1.9710144927536233"
"68","color-agents-by-metabolism","350","25","222","3.779279279279279","1.972972972972973"
"62","color-agents-by-metabolism","350","78","233","3.7124463519313307","2"
"69","color-agents-by-metabolism","350","6","306","3.5555555555555554","2.261437908496732"
"67","color-agents-by-metabolism","350","51","222","3.545045045045045","2.054054054054054"
"64","color-agents-by-metabolism","350","91","216","3.7546296296296298","1.9583333333333333"
"65","color-agents-by-metabolism","350","92","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","85","226","3.7123893805309733","2.106194690265487"
"68","color-agents-by-metabolism","350","26","222","3.779279279279279","1.972972972972973"
"70","color-agents-by-metabolism","350","1","350","3.565714285714286","2.3771428571428572"
"62","color-agents-by-metabolism","350","79","233","3.7124463519313307","2"
"67","color-agents-by-metabolism","350","52","222","3.545045045045045","2.054054054054054"
"66","color-agents-by-metabolism","350","86","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","92","216","3.7546296296296298","1.9583333333333333"
"68","color-agents-by-metabolism","350","27","222","3.779279279279279","1.972972972972973"
"62","color-agents-by-metabolism","350","80","233","3.7124463519313307","2"
"69","color-agents-by-metabolism","350","7","301","3.564784053156146","2.249169435215947"
"65","color-agents-by-metabolism","350","93","207","3.864734299516908","1.9710144927536233"
"67","color-agents-by-metabolism","350","53","222","3.545045045045045","2.054054054054054"
"70","color-agents-by-metabolism","350","2","344","3.572674418604651","2.3517441860465116"
"66","color-agents-by-metabolism","350","87","226","3.7123893805309733","2.106194690265487"
"68","color-agents-by-metabolism","350","28","222","3.779279279279279","1.972972972972973"
"65","color-agents-by-metabolism","350","94","207","3.864734299516908","1.9710144927536233"
"62","color-agents-by-metabolism","350","81","233","3.7124463519313307","2"
"67","color-agents-by-metabolism","350","54","222","3.545045045045045","2.054054054054054"
"64","color-agents-by-metabolism","350","93","216","3.7546296296296298","1.9583333333333333"
"69","color-agents-by-metabolism","350","8","293","3.57679180887372","2.2081911262798637"
"68","color-agents-by-metabolism","350","29","222","3.779279279279279","1.972972972972973"
"67","color-agents-by-metabolism","350","55","222","3.545045045045045","2.054054054054054"
"70","color-agents-by-metabolism","350","3","342","3.584795321637427","2.345029239766082"
"65","color-agents-by-metabolism","350","95","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","88","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","94","216","3.7546296296296298","1.9583333333333333"
"68","color-agents-by-metabolism","350","30","222","3.779279279279279","1.972972972972973"
"69","color-agents-by-metabolism","350","9","283","3.604240282685512","2.166077738515901"
"62","color-agents-by-metabolism","350","82","233","3.7124463519313307","2"
"67","color-agents-by-metabolism","350","56","222","3.545045045045045","2.054054054054054"
"70","color-agents-by-metabolism","350","4","336","3.5952380952380953","2.3214285714285716"
"66","color-agents-by-metabolism","350","89","226","3.7123893805309733","2.106194690265487"
"64","color-agents-by-metabolism","350","95","216","3.7546296296296298","1.9583333333333333"
"67","color-agents-by-metabolism","350","57","222","3.545045045045045","2.054054054054054"
"69","color-agents-by-metabolism","350","10","281","3.6120996441281137","2.1565836298932384"
"68","color-agents-by-metabolism","350","31","222","3.779279279279279","1.972972972972973"
"65","color-agents-by-metabolism","350","96","207","3.864734299516908","1.9710144927536233"
"66","color-agents-by-metabolism","350","90","226","3.7123893805309733","2.106194690265487"
"62","color-agents-by-metabolism","350","83","233","3.7124463519313307","2"
"70","color-agents-by-metabolism","350","5","328","3.625","2.2865853658536586"
"67","color-agents-by-metabolism","350","58","222","3.545045045045045","2.054054054054054"
"69","color-agents-by-metabolism","350","11","274","3.656934306569343","2.1386861313868613"
"65","color-agents-by-metabolism","350","97","207","3.864734299516908","1.9710144927536233"
"64","color-agents-by-metabolism","350","96","216","3.7546296296296298","1.9583333333333333"
"66","color-agents-by-metabolism","350","91","226","3.7123893805309733","2.106194690265487"
"62","color-agents-by-metabolism","350","84","233","3.7124463519313307","2"
"68","color-agents-by-metabolism","350","32","222","3.779279279279279","1.972972972972973"
"67","color-agents-by-metabolism","350","59","222","3.545045045045045","2.054054054054054"
"64","color-agents-by-metabolism","350","97","216","3.7546296296296298","1.9583333333333333"
"66","color-agents-by-metabolism","350","92","226","3.7123893805309733","2.106194690265487"
"69","color-agents-by-metabolism","350","12","270","3.6814814814814816","2.1185185185185187"
"70","color-agents-by-metabolism","350","6","316","3.6392405063291138","2.2373417721518987"
"62","color-agents-by-metabolism","350","85","233","3.7124463519313307","2"
"68","color-agents-by-metabolism","350","33","222","3.779279279279279","1.972972972972973"
"67","color-agents-by-metabolism","350","60","222","3.545045045045045","2.054054054054054"
"65","color-agents-by-metabolism","350","98","207","3.864734299516908","1.9710144927536233"
"64","color-agents-by-metabolism","350","98","216","3.7546296296296298","1.9583333333333333"
"62","color-agents-by-metabolism","350","86","233","3.7124463519313307","2"
"69","color-agents-by-metabolism","350","13","268","3.6828358208955225","2.1156716417910446"
"70","color-agents-by-metabolism","350","7","309","3.634304207119741","2.207119741100324"
"68","color-agents-by-metabolism","350","34","222","3.779279279279279","1.972972972972973"
"67","color-agents-by-metabolism","350","61","222","3.545045045045045","2.054054054054054"
"64","color-agents-by-metabolism","350","99","216","3.7546296296296298","1.9583333333333333"
