"BehaviorSpace results (NetLogo 6.0.4)"
"Sugarscape 1 Immediate Growback.nlogo"
"CW2"
"02/11/2019 11:53:35:917 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","visualization","initial-population","[step]","count turtles","mean [vision] of turtles","mean [metabolism] of turtles"
"1","color-agents-by-metabolism","50","303","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","304","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","305","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","306","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","307","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","308","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","309","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","310","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","311","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","312","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","313","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","314","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","315","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","316","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","317","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","318","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","319","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","320","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","321","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","322","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","323","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","324","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","325","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","326","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","327","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","328","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","329","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","330","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","331","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","332","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","333","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","334","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","335","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","336","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","337","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","338","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","339","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","340","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","341","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","342","31","4.129032258064516","2.161290322580645"
